seniorcitizen,tenure,monthlycharges,gender_Male,dependents_Yes,phoneservice_Yes,multiplelines_Yes,internetservice_Fiber optic,contract_One year,contract_Two year,contract_Month-to-month,churn_Yes
0.0,0.7777777777777777,0.910891089108911,False,False,True,False,False,0.0,0.0,1.0,False
0.0,1.0,0.0198019801980198,False,True,True,False,False,0.0,1.0,0.0,False
0.0,0.125,0.504950495049505,False,True,True,False,True,0.0,0.0,1.0,False
0.0,0.5277777777777778,0.0198019801980198,False,False,True,False,False,1.0,0.0,0.0,False
0.0,0.611111111111111,0.3663366336633664,True,True,True,False,True,0.0,0.0,1.0,False
0.0,0.986111111111111,0.613861386138614,True,False,True,False,True,1.0,0.0,0.0,False
0.0,0.7916666666666666,0.8118811881188119,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.5972222222222222,0.3069306930693069,False,False,False,True,True,0.0,0.0,1.0,True
0.0,0.2361111111111111,0.0198019801980198,False,False,True,True,False,0.0,0.0,1.0,False
0.0,0.0972222222222222,0.6831683168316831,True,False,True,True,False,0.0,0.0,1.0,True
0.0,0.0277777777777777,0.613861386138614,False,False,True,False,False,1.0,0.0,0.0,True
0.0,0.6944444444444444,0.0693069306930693,True,False,True,False,True,0.0,0.0,1.0,False
0.0,1.0,0.6435643564356437,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.1805555555555555,0.7029702970297029,False,True,True,False,True,0.0,0.0,1.0,False
0.0,0.2638888888888889,0.5148514851485149,True,False,True,False,False,0.0,0.0,1.0,False
0.0,0.4166666666666666,0.0297029702970297,True,True,True,False,True,0.0,0.0,1.0,False
0.0,0.8055555555555555,0.8712871287128714,False,False,True,False,False,0.0,0.0,1.0,True
0.0,0.0972222222222222,0.0297029702970297,True,True,True,False,True,0.0,0.0,1.0,False
0.0,0.7638888888888888,0.0198019801980198,True,True,True,False,False,0.0,0.0,1.0,False
0.0,0.2083333333333333,0.0198019801980198,True,True,True,True,False,0.0,0.0,1.0,False
0.0,0.9444444444444444,0.7029702970297029,True,True,True,True,True,0.0,0.0,1.0,False
0.0,0.75,0.8118811881188119,False,False,True,False,False,0.0,0.0,1.0,True
0.0,0.3472222222222222,0.297029702970297,False,False,False,True,False,0.0,0.0,1.0,False
0.0,0.0138888888888888,0.6534653465346534,False,False,True,False,False,0.0,0.0,1.0,True
0.0,1.0,0.0297029702970297,True,False,True,False,False,0.0,0.0,1.0,False
0.0,0.875,0.5346534653465347,True,False,True,False,False,0.0,0.0,1.0,False
0.0,0.5833333333333333,0.0198019801980198,True,True,True,True,True,1.0,0.0,0.0,False
1.0,0.5138888888888888,0.1881188118811881,True,False,False,False,False,1.0,0.0,0.0,False
0.0,0.0555555555555555,0.0198019801980198,False,False,True,True,True,0.0,0.0,1.0,True
0.0,0.1805555555555555,0.0099009900990099,True,False,True,True,True,1.0,0.0,0.0,False
0.0,0.0416666666666666,0.0297029702970297,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.0138888888888888,0.3267326732673267,False,False,True,False,True,0.0,1.0,0.0,True
0.0,0.9444444444444444,0.7128712871287128,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.1388888888888889,0.4158415841584158,True,False,True,False,False,1.0,0.0,0.0,False
0.0,0.861111111111111,0.6237623762376239,True,True,True,False,False,0.0,1.0,0.0,False
0.0,0.6805555555555555,0.0198019801980198,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.6388888888888888,0.0198019801980198,True,True,True,False,True,1.0,0.0,0.0,False
0.0,0.7222222222222222,0.4554455445544554,True,False,False,False,False,0.0,0.0,1.0,False
0.0,0.3611111111111111,0.6336633663366338,False,True,True,True,False,0.0,0.0,1.0,False
0.0,0.1111111111111111,0.0198019801980198,False,True,True,False,False,0.0,1.0,0.0,False
0.0,0.0277777777777777,0.5742574257425743,False,False,True,False,False,0.0,0.0,1.0,True
0.0,0.9583333333333331,0.0198019801980198,False,True,True,False,False,0.0,0.0,1.0,False
0.0,0.0555555555555555,0.1089108910891089,False,False,False,True,False,0.0,1.0,0.0,False
0.0,0.1527777777777777,0.5742574257425743,True,False,True,False,True,0.0,0.0,1.0,False
1.0,0.125,0.3069306930693069,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.4027777777777777,0.504950495049505,False,False,True,False,False,0.0,1.0,0.0,True
1.0,0.8333333333333333,0.7425742574257426,True,True,True,False,False,0.0,0.0,1.0,False
1.0,0.375,0.1287128712871287,True,False,False,False,False,1.0,0.0,0.0,True
0.0,0.7916666666666666,0.0198019801980198,True,True,True,False,False,0.0,0.0,1.0,False
0.0,0.0138888888888888,0.5544554455445545,False,True,True,True,False,0.0,1.0,0.0,True
0.0,0.0138888888888888,0.7326732673267327,False,False,True,False,False,0.0,0.0,1.0,True
0.0,0.5138888888888888,0.0198019801980198,False,False,True,False,False,0.0,0.0,1.0,False
1.0,1.0,0.4653465346534653,True,True,False,True,True,0.0,0.0,1.0,False
0.0,0.4305555555555555,0.7227722772277227,False,True,True,False,True,0.0,0.0,1.0,True
0.0,0.7222222222222222,0.4059405940594059,False,False,True,True,True,0.0,1.0,0.0,False
1.0,0.6666666666666666,0.4059405940594059,False,False,True,True,False,0.0,1.0,0.0,False
0.0,0.3055555555555555,0.7029702970297029,False,False,True,False,False,0.0,0.0,1.0,True
0.0,0.1805555555555555,0.5643564356435644,False,False,True,False,False,0.0,0.0,1.0,True
0.0,0.0833333333333333,0.613861386138614,True,False,True,False,False,0.0,0.0,1.0,False
0.0,0.0972222222222222,0.3564356435643565,False,False,True,True,True,1.0,0.0,0.0,False
0.0,0.986111111111111,0.9009900990099012,False,True,True,True,True,0.0,0.0,1.0,False
0.0,0.0416666666666666,0.5148514851485149,True,True,True,False,False,0.0,1.0,0.0,True
0.0,0.6666666666666666,0.4554455445544554,True,True,True,True,True,0.0,0.0,1.0,False
0.0,0.125,0.3663366336633664,True,True,True,False,False,1.0,0.0,0.0,False
1.0,0.0972222222222222,0.5544554455445545,True,False,True,True,False,0.0,1.0,0.0,True
0.0,0.25,0.1683168316831683,False,True,False,False,False,0.0,0.0,1.0,True
1.0,0.1527777777777777,0.4158415841584158,True,False,True,False,True,1.0,0.0,0.0,False
0.0,0.125,0.6633663366336633,False,False,True,False,True,0.0,0.0,1.0,False
1.0,0.1388888888888889,0.603960396039604,True,False,True,True,True,1.0,0.0,0.0,True
0.0,0.0138888888888888,0.0198019801980198,True,False,True,True,False,0.0,1.0,0.0,False
1.0,0.3611111111111111,0.6633663366336633,False,False,True,True,False,0.0,1.0,0.0,True
0.0,0.0972222222222222,0.2574257425742574,True,False,True,False,False,0.0,1.0,0.0,False
0.0,0.6388888888888888,0.8514851485148516,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.375,0.0792079207920792,True,True,True,False,False,0.0,1.0,0.0,False
0.0,0.0138888888888888,0.5148514851485149,True,False,True,False,True,0.0,0.0,1.0,True
1.0,0.5555555555555556,0.3762376237623763,False,False,False,False,False,0.0,0.0,1.0,True
0.0,0.6805555555555555,0.5643564356435644,True,True,True,False,False,0.0,1.0,0.0,True
0.0,0.9444444444444444,0.8910891089108912,True,False,True,True,False,0.0,1.0,0.0,True
0.0,0.25,0.396039603960396,False,True,True,False,False,0.0,0.0,1.0,False
1.0,0.3888888888888888,0.8712871287128714,False,False,True,True,True,1.0,0.0,0.0,True
0.0,1.0,0.8217821782178218,False,False,True,False,False,1.0,0.0,0.0,False
0.0,0.861111111111111,0.6633663366336633,False,False,True,False,True,1.0,0.0,0.0,False
0.0,0.4722222222222222,0.0693069306930693,False,True,True,False,False,0.0,0.0,1.0,False
0.0,0.6388888888888888,0.3762376237623763,False,False,True,False,True,0.0,0.0,1.0,False
0.0,0.4305555555555555,0.6336633663366338,True,False,True,False,False,0.0,0.0,1.0,False
0.0,0.375,0.8118811881188119,True,False,True,True,True,0.0,1.0,0.0,False
0.0,0.4166666666666666,0.3564356435643565,True,True,True,True,True,0.0,0.0,1.0,False
0.0,0.1527777777777777,0.6732673267326732,True,True,True,False,True,0.0,1.0,0.0,False
1.0,0.6388888888888888,0.910891089108911,False,False,True,False,False,1.0,0.0,0.0,True
0.0,0.611111111111111,0.3168316831683168,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.5833333333333333,0.4950495049504951,False,False,True,True,False,0.0,0.0,1.0,False
0.0,0.25,0.3168316831683168,True,False,True,True,True,0.0,0.0,1.0,True
0.0,0.6944444444444444,0.0099009900990099,False,False,True,True,False,1.0,0.0,0.0,False
0.0,0.0972222222222222,0.3267326732673267,False,True,True,True,True,0.0,0.0,1.0,False
0.0,0.9166666666666666,0.7128712871287128,False,True,True,False,False,0.0,0.0,1.0,False
0.0,0.3611111111111111,0.2772277227722772,False,True,False,False,False,0.0,0.0,1.0,False
0.0,0.0138888888888888,0.504950495049505,True,False,True,False,False,1.0,0.0,0.0,True
0.0,0.9305555555555556,0.7425742574257426,True,False,True,False,False,0.0,0.0,1.0,False
0.0,0.3611111111111111,0.8118811881188119,False,False,True,True,False,0.0,0.0,1.0,False
0.0,0.7222222222222222,0.7623762376237624,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.1666666666666666,0.5841584158415842,False,True,True,False,False,0.0,0.0,1.0,False
1.0,0.1388888888888889,0.5445544554455446,True,False,True,True,True,0.0,0.0,1.0,True
0.0,0.0138888888888888,0.2574257425742574,False,False,True,False,True,0.0,0.0,1.0,False
1.0,0.6527777777777778,0.4851485148514852,False,False,True,False,False,0.0,1.0,0.0,False
0.0,0.7916666666666666,0.7128712871287128,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.0138888888888888,0.5247524752475248,False,False,True,False,False,1.0,0.0,0.0,True
1.0,1.0,0.9504950495049508,True,False,True,True,True,0.0,0.0,1.0,False
1.0,0.625,0.1584158415841584,False,False,False,False,True,1.0,0.0,0.0,False
0.0,0.5277777777777778,0.0198019801980198,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.0138888888888888,0.7128712871287128,True,True,True,False,True,0.0,0.0,1.0,False
0.0,0.2361111111111111,0.6237623762376239,True,True,True,False,False,0.0,0.0,1.0,False
0.0,0.8194444444444444,0.5742574257425743,False,True,True,True,False,1.0,0.0,0.0,False
0.0,0.2083333333333333,0.8217821782178218,True,False,True,True,False,0.0,0.0,1.0,True
0.0,0.4444444444444444,0.5445544554455446,True,False,True,True,False,1.0,0.0,0.0,False
0.0,0.5972222222222222,0.0198019801980198,True,False,True,True,True,0.0,1.0,0.0,False
1.0,0.986111111111111,0.0693069306930693,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.75,0.9603960396039606,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.0694444444444444,0.6237623762376239,False,False,True,True,True,0.0,0.0,1.0,True
0.0,0.1944444444444444,0.0198019801980198,False,True,True,True,True,0.0,0.0,1.0,False
0.0,0.861111111111111,0.8118811881188119,False,True,True,False,False,1.0,0.0,0.0,True
1.0,1.0,0.7128712871287128,False,True,True,False,False,0.0,0.0,1.0,False
0.0,0.5833333333333333,0.8910891089108912,True,False,True,True,False,0.0,1.0,0.0,False
0.0,0.0277777777777777,0.5148514851485149,False,False,True,True,True,0.0,0.0,1.0,False
1.0,1.0,0.0792079207920792,False,False,True,False,False,1.0,0.0,0.0,False
0.0,0.4166666666666666,0.0693069306930693,False,True,True,True,False,1.0,0.0,0.0,False
0.0,0.5555555555555556,0.7821782178217822,True,False,True,True,False,0.0,1.0,0.0,True
0.0,0.3472222222222222,0.1683168316831683,False,True,False,True,True,0.0,0.0,1.0,False
0.0,0.9027777777777776,0.4851485148514852,True,False,True,False,False,0.0,1.0,0.0,False
0.0,0.1944444444444444,0.0198019801980198,False,False,True,False,False,0.0,1.0,0.0,False
0.0,0.4861111111111111,0.0198019801980198,False,True,True,True,False,0.0,0.0,1.0,False
0.0,0.4166666666666666,0.5148514851485149,False,False,True,False,False,1.0,0.0,0.0,False
0.0,0.4166666666666666,0.6732673267326732,False,True,True,True,False,1.0,0.0,0.0,False
0.0,0.8888888888888888,0.8118811881188119,True,False,True,False,False,1.0,0.0,0.0,False
0.0,0.986111111111111,0.7128712871287128,True,True,True,False,True,0.0,0.0,1.0,False
0.0,0.0416666666666666,0.1881188118811881,True,False,False,False,False,0.0,1.0,0.0,True
0.0,0.1111111111111111,0.5643564356435644,True,False,True,False,True,0.0,0.0,1.0,False
0.0,0.1805555555555555,0.801980198019802,True,False,True,True,True,0.0,0.0,1.0,True
0.0,0.6666666666666666,0.0693069306930693,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.3611111111111111,0.6633663366336633,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.5,0.5742574257425743,False,False,True,False,False,1.0,0.0,0.0,False
0.0,0.6944444444444444,0.5148514851485149,False,True,True,False,False,0.0,0.0,1.0,False
0.0,0.6805555555555555,0.3663366336633664,True,False,True,False,False,0.0,0.0,1.0,False
1.0,0.5972222222222222,0.8217821782178218,True,False,True,False,False,1.0,0.0,0.0,False
0.0,0.1111111111111111,0.0099009900990099,True,True,True,False,False,0.0,0.0,1.0,False
0.0,0.0277777777777777,0.4257425742574257,False,True,True,True,False,1.0,0.0,0.0,False
0.0,0.736111111111111,0.6732673267326732,True,True,True,False,True,0.0,0.0,1.0,False
0.0,0.8888888888888888,0.7821782178217822,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.2361111111111111,0.3762376237623763,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.736111111111111,0.0198019801980198,True,False,True,True,False,1.0,0.0,0.0,False
0.0,0.0138888888888888,0.3267326732673267,True,False,True,False,False,0.0,1.0,0.0,False
0.0,0.6666666666666666,0.8118811881188119,False,True,True,True,True,0.0,0.0,1.0,False
0.0,0.1111111111111111,0.198019801980198,False,True,False,False,True,0.0,0.0,1.0,False
0.0,0.1388888888888889,0.7227722772277227,False,True,True,True,False,0.0,1.0,0.0,False
0.0,0.5555555555555556,0.6237623762376239,True,False,True,False,False,0.0,1.0,0.0,False
0.0,0.4444444444444444,0.5544554455445545,False,True,True,True,True,0.0,1.0,0.0,False
1.0,0.5694444444444444,0.7623762376237624,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.3472222222222222,0.8118811881188119,False,False,True,False,False,1.0,0.0,0.0,True
0.0,0.3055555555555555,0.7029702970297029,True,True,True,True,False,0.0,0.0,1.0,False
0.0,1.0,0.0693069306930693,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.3333333333333333,0.0693069306930693,True,False,True,True,False,1.0,0.0,0.0,False
0.0,0.3333333333333333,0.4158415841584158,True,False,True,False,True,0.0,0.0,1.0,False
1.0,0.8888888888888888,0.5643564356435644,False,False,True,True,True,0.0,1.0,0.0,False
0.0,0.0416666666666666,0.8910891089108912,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.0138888888888888,0.3168316831683168,True,False,True,False,False,0.0,0.0,1.0,False
1.0,0.875,0.9009900990099012,True,False,True,False,True,1.0,0.0,0.0,False
0.0,0.1805555555555555,0.3465346534653465,False,True,True,False,True,0.0,0.0,1.0,False
0.0,0.2777777777777778,0.3663366336633664,True,False,False,False,True,0.0,0.0,1.0,False
0.0,0.75,0.6732673267326732,False,True,True,True,False,0.0,0.0,1.0,False
0.0,0.5277777777777778,0.0198019801980198,False,True,True,False,False,0.0,1.0,0.0,False
1.0,0.0138888888888888,0.5148514851485149,True,False,True,True,True,0.0,0.0,1.0,True
0.0,0.9305555555555556,0.2574257425742574,True,False,False,False,False,1.0,0.0,0.0,False
0.0,0.7638888888888888,0.7821782178217822,True,False,True,True,True,0.0,0.0,1.0,True
0.0,0.736111111111111,0.4554455445544554,True,True,True,False,False,0.0,1.0,0.0,False
0.0,0.4027777777777777,0.0792079207920792,False,True,True,False,False,0.0,0.0,1.0,False
0.0,0.1944444444444444,0.3762376237623763,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.6666666666666666,0.4158415841584158,False,False,True,True,True,0.0,0.0,1.0,True
0.0,0.6666666666666666,0.5148514851485149,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.0138888888888888,0.4158415841584158,True,True,True,False,False,0.0,1.0,0.0,False
0.0,0.611111111111111,0.0693069306930693,True,True,True,False,False,0.0,0.0,1.0,False
0.0,0.625,0.7722772277227723,True,True,True,True,True,0.0,0.0,1.0,False
0.0,0.7777777777777777,0.5544554455445545,False,False,True,False,True,0.0,0.0,1.0,True
0.0,0.1944444444444444,0.1287128712871287,True,False,False,True,False,0.0,1.0,0.0,False
0.0,0.0277777777777777,0.5247524752475248,True,False,True,True,False,0.0,0.0,1.0,False
1.0,0.5,0.3564356435643565,True,False,True,False,True,0.0,0.0,1.0,False
0.0,0.0694444444444444,0.2178217821782178,False,False,False,True,False,1.0,0.0,0.0,True
0.0,0.9583333333333331,0.4257425742574257,False,True,True,True,False,0.0,0.0,1.0,False
0.0,0.861111111111111,0.8910891089108912,True,True,True,False,False,0.0,0.0,1.0,False
0.0,0.0138888888888888,0.0198019801980198,False,False,True,True,True,0.0,1.0,0.0,False
0.0,0.4722222222222222,0.4653465346534653,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.2222222222222222,0.6237623762376239,True,False,True,True,False,0.0,0.0,1.0,False
0.0,0.1944444444444444,0.0099009900990099,False,True,True,False,False,0.0,1.0,0.0,False
0.0,0.6805555555555555,0.7920792079207921,True,True,True,False,True,0.0,0.0,1.0,False
0.0,0.0277777777777777,0.613861386138614,True,False,True,False,True,0.0,0.0,1.0,True
0.0,0.3611111111111111,0.0099009900990099,True,True,True,False,False,0.0,0.0,1.0,False
0.0,0.3055555555555555,0.7722772277227723,True,False,True,True,False,1.0,0.0,0.0,False
0.0,0.4583333333333333,0.5544554455445545,True,True,True,True,True,0.0,0.0,1.0,True
0.0,0.0555555555555555,0.0198019801980198,True,True,True,False,False,1.0,0.0,0.0,False
0.0,0.2638888888888889,0.0198019801980198,True,False,True,False,False,0.0,1.0,0.0,False
0.0,0.7916666666666666,0.7128712871287128,True,True,True,True,False,0.0,0.0,1.0,False
0.0,0.7083333333333333,0.6732673267326732,True,False,True,True,False,0.0,1.0,0.0,False
0.0,0.0138888888888888,0.2574257425742574,True,False,True,False,False,0.0,1.0,0.0,True
0.0,0.0416666666666666,0.7128712871287128,True,False,True,False,False,1.0,0.0,0.0,False
0.0,0.0138888888888888,0.0198019801980198,True,True,True,True,True,0.0,0.0,1.0,False
0.0,0.2083333333333333,0.2772277227722772,False,False,False,True,True,0.0,0.0,1.0,False
0.0,0.7222222222222222,0.613861386138614,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.7777777777777777,0.8118811881188119,True,False,True,True,True,0.0,0.0,1.0,True
0.0,0.0416666666666666,0.5841584158415842,True,False,True,True,True,0.0,0.0,1.0,True
0.0,0.3611111111111111,0.1683168316831683,False,False,False,False,True,0.0,0.0,1.0,False
0.0,0.9444444444444444,0.9207920792079208,False,False,True,False,True,0.0,1.0,0.0,False
0.0,0.0555555555555555,0.3267326732673267,False,False,True,False,False,0.0,0.0,1.0,False
0.0,1.0,0.0792079207920792,True,True,True,False,False,1.0,0.0,0.0,False
0.0,0.5555555555555556,0.8712871287128714,False,False,True,False,True,0.0,0.0,1.0,False
1.0,0.9166666666666666,0.8118811881188119,True,True,True,False,True,0.0,0.0,1.0,True
0.0,0.0138888888888888,0.0198019801980198,True,True,True,False,False,0.0,0.0,1.0,False
1.0,0.2638888888888889,0.8613861386138615,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.5833333333333333,0.0198019801980198,True,False,True,False,True,0.0,0.0,1.0,False
0.0,0.4722222222222222,0.7920792079207921,True,True,True,True,False,0.0,0.0,1.0,False
0.0,0.0138888888888888,0.6237623762376239,False,False,True,True,False,1.0,0.0,0.0,True
0.0,1.0,0.7029702970297029,True,True,True,True,True,0.0,0.0,1.0,False
0.0,0.7083333333333333,0.0198019801980198,False,False,True,True,False,0.0,0.0,1.0,False
1.0,0.7638888888888888,0.6633663366336633,False,False,True,True,True,0.0,1.0,0.0,True
0.0,0.9166666666666666,0.8316831683168318,False,True,True,True,True,0.0,0.0,1.0,True
1.0,0.4166666666666666,0.7128712871287128,False,False,True,False,False,0.0,0.0,1.0,False
1.0,0.4722222222222222,0.7128712871287128,True,False,True,True,True,0.0,1.0,0.0,False
0.0,0.7638888888888888,0.5940594059405941,False,False,True,True,True,0.0,0.0,1.0,True
0.0,0.75,0.7623762376237624,False,False,True,False,True,0.0,0.0,1.0,False
0.0,0.7916666666666666,0.2079207920792079,True,False,False,False,True,0.0,0.0,1.0,True
0.0,0.1527777777777777,0.5544554455445545,True,True,True,True,True,0.0,0.0,1.0,True
0.0,0.0277777777777777,0.0198019801980198,True,False,True,False,False,0.0,0.0,1.0,False
1.0,0.0555555555555555,0.504950495049505,True,False,True,False,False,1.0,0.0,0.0,False
0.0,1.0,0.7227722772277227,False,True,True,False,False,0.0,0.0,1.0,False
0.0,0.6666666666666666,0.0198019801980198,True,False,True,False,False,0.0,0.0,1.0,False
0.0,0.3611111111111111,0.0297029702970297,True,False,True,False,False,1.0,0.0,0.0,False
0.0,0.2083333333333333,0.0198019801980198,False,True,True,True,True,0.0,1.0,0.0,False
0.0,0.2083333333333333,0.6435643564356437,False,False,True,True,False,0.0,1.0,0.0,False
0.0,0.8888888888888888,0.8316831683168318,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.986111111111111,0.9207920792079208,False,False,True,True,False,0.0,1.0,0.0,False
0.0,0.875,0.504950495049505,True,False,True,False,False,0.0,1.0,0.0,False
0.0,0.0138888888888888,0.0198019801980198,True,False,True,True,True,0.0,1.0,0.0,False
0.0,0.8888888888888888,0.8514851485148516,False,True,True,False,False,1.0,0.0,0.0,False
0.0,0.625,0.5742574257425743,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.0555555555555555,0.0198019801980198,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.4305555555555555,0.7128712871287128,False,False,True,True,True,0.0,0.0,1.0,True
0.0,0.9444444444444444,0.910891089108911,True,False,True,True,False,0.0,1.0,0.0,True
0.0,0.3472222222222222,0.6336633663366338,True,False,True,False,False,0.0,0.0,1.0,False
0.0,1.0,0.0693069306930693,True,True,True,False,False,0.0,1.0,0.0,False
0.0,0.5,0.3762376237623763,False,False,True,True,False,0.0,1.0,0.0,False
0.0,0.0138888888888888,0.2574257425742574,True,False,True,False,False,1.0,0.0,0.0,False
0.0,0.0,0.0693069306930693,True,True,True,False,False,0.0,1.0,0.0,False
0.0,0.3472222222222222,0.0198019801980198,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.1111111111111111,0.0099009900990099,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.5138888888888888,0.5643564356435644,False,True,True,True,True,1.0,0.0,0.0,False
1.0,0.0555555555555555,0.7623762376237624,True,False,True,True,False,1.0,0.0,0.0,False
0.0,0.3888888888888888,0.6435643564356437,False,True,True,True,False,0.0,0.0,1.0,False
0.0,0.5138888888888888,0.2673267326732673,False,False,False,False,False,1.0,0.0,0.0,False
0.0,0.1111111111111111,0.0198019801980198,True,False,True,False,False,1.0,0.0,0.0,False
0.0,0.0138888888888888,0.3069306930693069,True,True,True,True,False,1.0,0.0,0.0,False
0.0,0.3472222222222222,0.0198019801980198,False,True,True,False,True,1.0,0.0,0.0,False
0.0,0.3611111111111111,0.7920792079207921,True,False,True,True,True,0.0,0.0,1.0,True
1.0,0.125,0.6237623762376239,False,False,True,False,False,0.0,0.0,1.0,True
0.0,0.2916666666666666,0.8415841584158417,False,True,True,True,False,0.0,1.0,0.0,True
1.0,0.2638888888888889,0.613861386138614,True,False,True,True,True,0.0,0.0,1.0,True
0.0,0.25,0.1584158415841584,True,False,False,True,True,0.0,0.0,1.0,False
0.0,0.4444444444444444,0.8910891089108912,True,False,True,False,True,0.0,0.0,1.0,True
1.0,0.3194444444444444,0.1683168316831683,True,False,False,True,False,1.0,0.0,0.0,False
0.0,0.7638888888888888,0.5643564356435644,False,True,True,False,True,0.0,0.0,1.0,False
0.0,0.5972222222222222,0.0792079207920792,True,False,True,False,False,0.0,0.0,1.0,False
1.0,0.0277777777777777,0.2673267326732673,True,False,True,False,False,0.0,0.0,1.0,True
0.0,0.0694444444444444,0.6435643564356437,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.1944444444444444,0.4257425742574257,True,True,True,True,True,0.0,1.0,0.0,False
0.0,0.0555555555555555,0.4257425742574257,True,False,True,False,False,0.0,1.0,0.0,False
0.0,0.0555555555555555,0.2673267326732673,True,False,True,False,False,0.0,1.0,0.0,False
0.0,0.1666666666666666,0.0198019801980198,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.9444444444444444,0.6732673267326732,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.1388888888888889,0.6732673267326732,True,False,True,True,True,0.0,0.0,1.0,True
0.0,0.736111111111111,0.7623762376237624,False,False,True,False,False,0.0,0.0,1.0,True
0.0,0.9166666666666666,0.7029702970297029,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.375,0.0099009900990099,True,False,True,False,False,0.0,0.0,1.0,False
1.0,0.4722222222222222,0.613861386138614,False,True,True,False,False,1.0,0.0,0.0,True
1.0,0.1527777777777777,0.6633663366336633,False,False,True,True,True,1.0,0.0,0.0,True
0.0,0.8888888888888888,0.0792079207920792,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.1805555555555555,0.6336633663366338,False,False,True,False,True,0.0,1.0,0.0,False
0.0,0.0416666666666666,0.0198019801980198,True,True,True,True,False,0.0,1.0,0.0,False
0.0,0.3333333333333333,0.7128712871287128,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.9583333333333331,0.4257425742574257,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.2777777777777778,0.7722772277227723,False,True,True,True,False,0.0,0.0,1.0,False
0.0,0.6666666666666666,0.2673267326732673,False,False,False,True,False,0.0,1.0,0.0,False
0.0,0.1805555555555555,0.3564356435643565,True,False,False,False,False,0.0,1.0,0.0,True
1.0,0.0694444444444444,0.6732673267326732,True,False,True,False,True,0.0,0.0,1.0,False
0.0,0.0694444444444444,0.5148514851485149,False,True,True,True,True,1.0,0.0,0.0,False
1.0,0.0138888888888888,0.5544554455445545,True,False,True,False,False,1.0,0.0,0.0,False
0.0,0.4166666666666666,0.7524752475247525,True,True,True,True,True,0.0,0.0,1.0,True
0.0,0.1805555555555555,0.8217821782178218,True,False,True,False,True,0.0,0.0,1.0,False
0.0,0.8472222222222222,0.7524752475247525,False,False,True,False,False,0.0,1.0,0.0,False
0.0,0.0555555555555555,0.0198019801980198,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.1388888888888889,0.3663366336633664,False,True,True,True,True,1.0,0.0,0.0,True
0.0,0.5555555555555556,0.4554455445544554,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.5972222222222222,0.4752475247524753,True,False,True,False,False,1.0,0.0,0.0,False
0.0,0.0138888888888888,0.1188118811881188,False,False,False,True,True,0.0,1.0,0.0,False
0.0,0.125,0.5148514851485149,True,False,True,False,False,0.0,0.0,1.0,False
1.0,0.0138888888888888,0.5148514851485149,False,False,True,True,False,1.0,0.0,0.0,True
0.0,0.2638888888888889,0.0198019801980198,False,False,True,True,False,0.0,1.0,0.0,False
0.0,0.125,0.5643564356435644,False,False,True,False,False,0.0,0.0,1.0,False
0.0,0.125,0.6237623762376239,True,False,True,True,True,0.0,0.0,1.0,False
0.0,0.25,0.0198019801980198,True,True,True,True,True,0.0,0.0,1.0,False
0.0,0.9305555555555556,0.8712871287128714,False,False,True,True,True,0.0,0.0,1.0,False
0.0,0.1805555555555555,0.2574257425742574,False,False,True,True,True,1.0,0.0,0.0,False
